Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Type_of_order,Type_of_vehicle,Time_taken(min),Distance
LUDHRES20DEL01,34,4.6,Meal ,motorcycle ,45,16.114
HYDRES15DEL02,29,5,Drinks ,scooter ,10,19.974
KOLRES05DEL01,22,4.9,Drinks ,motorcycle ,18,1.514
SURRES05DEL03,39,4.6,Drinks ,electric_scooter ,17,4.561
RANCHIRES12DEL01,27,4.6,Buffet ,motorcycle ,25,17.298
MYSRES11DEL01,34,4.7,Snack ,scooter ,19,1.555
PUNERES15DEL02,21,4.6,Snack ,motorcycle ,11,3.064
COIMBRES18DEL02,36,3.5,Buffet ,scooter ,34,12.464
GOARES15DEL03,25,4.8,Buffet ,motorcycle ,19,13.896
AGRRES02DEL01,28,4.4,Snack ,motorcycle ,31,11.008
LUDHRES09DEL03,28,4.8,Buffet ,motorcycle ,21,20.508
PUNERES06DEL02,28,4.8,Drinks ,motorcycle ,15,3.064
KNPRES02DEL01,36,4.9,Buffet ,scooter ,28,1.492
VADRES09DEL02,29,4.6,Drinks ,motorcycle ,21,3.145
COIMBRES12DEL01,22,4.9,Snack ,scooter ,28,10.906
MYSRES08DEL02,28,4.7,Snack ,motorcycle ,28,12.436
KOCRES05DEL01,35,4.8,Snack ,motorcycle ,43,10.924
BANGRES04DEL01,37,4.7,Drinks ,scooter ,29,10.867
SURRES08DEL02,39,4.7,Meal ,motorcycle ,27,3.041
CHENRES16DEL02,38,4.1,Buffet ,scooter ,36,20.178
HYDRES16DEL02,32,4.1,Snack ,motorcycle ,34,12.293
RANCHIRES15DEL01,33,4.9,Buffet ,motorcycle ,15,1.509
BANGRES08DEL01,35,5,Meal ,motorcycle ,25,17.079
KOCRES03DEL01,23,5,Drinks ,scooter ,30,10.924
BANGRES18DEL02,35,4.9,Meal ,motorcycle ,25,7.764
VADRES07DEL01,34,4.8,Drinks ,motorcycle ,34,1.573
AURGRES09DEL03,35,4.6,Meal ,motorcycle ,26,4.579
COIMBRES13DEL03,26,4.8,Meal ,scooter ,33,9.348
KOCRES15DEL02,28,4.7,Snack ,scooter ,20,3.121
PUNERES13DEL01,32,4.8,Meal ,motorcycle ,52,16.851
VADRES02DEL02,38,4.8,Buffet ,scooter ,20,12.58
JAPRES12DEL03,25,4.3,Buffet ,motorcycle ,27,8.938
PUNERES12DEL02,36,4.8,Snack ,motorcycle ,28,3.065
JAPRES01DEL03,25,4.6,Drinks ,motorcycle ,14,4.469
MYSRES20DEL03,22,4.7,Drinks ,motorcycle ,16,9.326
SURRES03DEL03,25,4.7,Drinks ,scooter ,24,9.121
INDORES07DEL02,33,4.8,Meal ,scooter ,15,3.025
KOLRES09DEL02,25,4.9,Drinks ,electric_scooter ,31,12.109
MUMRES09DEL01,24,4.8,Meal ,motorcycle ,38,16.831
BANGRES07DEL03,35,4.8,Snack ,motorcycle ,21,4.658
PUNERES08DEL03,36,4.7,Drinks ,motorcycle ,24,13.789
INDORES19DEL03,34,4.7,Meal ,scooter ,25,13.612
CHENRES20DEL03,24,4.8,Drinks ,scooter ,23,9.315
COIMBRES01DEL01,20,4.8,Meal ,scooter ,14,6.232
COIMBRES07DEL03,21,4.7,Buffet ,motorcycle ,13,9.349
CHENRES17DEL01,29,4.6,Buffet ,scooter ,19,6.209
INDORES010DEL01,39,5,Meal ,scooter ,28,10.587
PUNERES02DEL02,29,4.4,Buffet ,motorcycle ,39,19.915
BANGRES15DEL01,20,4.9,Meal ,motorcycle ,11,6.21
JAPRES13DEL02,39,4.4,Meal ,motorcycle ,36,7.45
KOCRES16DEL01,33,4.9,Meal ,scooter ,15,6.242
MYSRES14DEL01,39,4.8,Snack ,motorcycle ,17,1.573
AGRRES11DEL01,30,3.9,Snack ,motorcycle ,35,10.417
CHENRES18DEL01,30,4.7,Buffet ,scooter ,25,6.21
SURRES17DEL02,31,5,Buffet ,motorcycle ,22,3.041
PUNERES20DEL01,25,5,Snack ,motorcycle ,24,16.85
MUMRES04DEL02,24,4,Buffet ,motorcycle ,33,7.645
INDORES16DEL02,34,4.6,Drinks ,motorcycle ,21,3.025
MUMRES05DEL03,31,4.9,Drinks ,motorcycle ,30,9.183
MYSRES06DEL02,20,4.7,Drinks ,motorcycle ,29,20.206
COIMBRES18DEL01,29,4.6,Meal ,electric_scooter ,39,10.906
JAPRES05DEL01,25,5,Drinks ,scooter ,17,5.959
PUNERES18DEL02,27,4.8,Meal ,motorcycle ,12,7.66
PUNERES19DEL03,25,4.6,Snack ,electric_scooter ,41,13.788
COIMBRES14DEL01,29,4.5,Meal ,motorcycle ,47,10.906
COIMBRES18DEL02,27,4.8,Buffet ,electric_scooter ,27,12.464
CHENRES11DEL01,21,4.9,Snack ,scooter ,19,10.865
RANCHIRES09DEL02,22,5,Meal ,motorcycle ,24,7.547
HYDRES05DEL03,21,4.8,Drinks ,motorcycle ,20,9.22
MYSRES010DEL03,25,4.9,Drinks ,motorcycle ,24,4.663
MYSRES15DEL02,23,4.4,Buffet ,motorcycle ,20,3.109
INDORES07DEL03,34,4.8,Meal ,scooter ,16,4.538
MYSRES01DEL01,39,5,Drinks ,motorcycle ,35,10.881
BANGRES14DEL01,25,4.9,Drinks ,motorcycle ,37,17.077
PUNERES14DEL01,23,4.8,Buffet ,scooter ,14,1.532
INDORES03DEL01,30,4.7,Buffet ,motorcycle ,20,1.513
BANGRES16DEL02,39,4.8,Snack ,motorcycle ,33,3.105
BANGRES13DEL02,25,4.9,Meal ,scooter ,23,3.105
KNPRES15DEL01,21,4.6,Buffet ,motorcycle ,26,16.412
BHPRES03DEL02,36,4.2,Snack ,motorcycle ,41,12.08
HYDRES09DEL02,21,5,Meal ,scooter ,24,12.294
PUNERES13DEL02,27,2.8,Drinks ,motorcycle ,34,12.256
JAPRES07DEL01,32,4.9,Snack ,electric_scooter ,31,5.962
VADRES19DEL01,22,4.8,Buffet ,scooter ,33,16.66
HYDRES04DEL03,36,4.3,Drinks ,scooter ,37,13.831
MUMRES20DEL01,29,4.6,Meal ,motorcycle ,45,4252.819
RANCHIRES08DEL01,29,4.6,Buffet ,motorcycle ,19,16.601
BANGRES20DEL02,22,4.6,Drinks ,motorcycle ,29,3.105
GOARES14DEL02,39,4.6,Drinks ,motorcycle ,32,3373.198
INDORES20DEL03,36,4.7,Snack ,motorcycle ,26,13.612
JAPRES06DEL03,31,4.8,Meal ,scooter ,26,20.852
LUDHRES13DEL02,39,4.2,Drinks ,scooter ,36,11.72
MUMRES18DEL03,29,4.6,Meal ,motorcycle ,22,4259.733
MYSRES05DEL02,20,4.6,Meal ,motorcycle ,16,3.109
HYDRES06DEL01,34,4.8,Snack ,scooter ,11,1.537
PUNERES17DEL01,39,4.6,Meal ,motorcycle ,29,6.129
JAPRES11DEL01,28,4.6,Meal ,scooter ,18,10.428
BANGRES09DEL02,21,4.7,Meal ,motorcycle ,23,3.105
VADRES06DEL01,38,4.6,Snack ,scooter ,27,6.059
COIMBRES09DEL01,35,3.6,Drinks ,motorcycle ,35,17.138
BANGRES05DEL02,32,4.9,Buffet ,motorcycle ,41,20.181
COIMBRES13DEL01,27,4.7,Buffet ,motorcycle ,28,1.558
MYSRES12DEL01,34,3.4,Drinks ,motorcycle ,32,17.099
DEHRES18DEL03,39,4.8,Meal ,electric_scooter ,27,14.153
COIMBRES02DEL02,32,4.8,Meal ,motorcycle ,19,20.253
HYDRES18DEL02,23,4.5,Buffet ,motorcycle ,27,12.293
MYSRES17DEL03,36,5,Meal ,motorcycle ,20,4.663
MYSRES12DEL03,38,4.6,Buffet ,motorcycle ,38,13.991
CHENRES07DEL03,15,1,Buffet ,electric_scooter ,27,4.657
SURRES16DEL03,27,5,Buffet ,motorcycle ,31,9.122
AGRRES05DEL03,32,4.9,Meal ,scooter ,23,8.928
JAPRES09DEL02,25,4.8,Snack ,scooter ,21,11.917
GOARES010DEL01,31,4.7,Meal ,scooter ,15,6.176
COIMBRES08DEL01,26,4.9,Buffet ,scooter ,14,1.558
BHPRES02DEL01,20,4.6,Snack ,electric_scooter ,17,11.008
PUNERES010DEL01,37,4.6,Drinks ,motorcycle ,24,1.532
SURRES12DEL02,20,4.9,Snack ,scooter ,29,7.601
SURRES03DEL01,26,4.5,Meal ,motorcycle ,19,6.081
VADRES09DEL01,34,4.7,Meal ,motorcycle ,52,17.298
MUMRES05DEL01,33,4.7,Meal ,scooter ,28,16.834
HYDRES09DEL01,39,4.1,Buffet ,scooter ,34,1.537
AURGRES12DEL01,39,4.6,Snack ,motorcycle ,33,6.105
RANCHIRES19DEL03,23,4.7,Meal ,motorcycle ,25,9.057
GOARES09DEL02,33,4,Buffet ,motorcycle ,34,7.724
MYSRES18DEL03,28,4.8,Meal ,motorcycle ,31,13.989
JAPRES14DEL01,39,4.8,Buffet ,motorcycle ,29,10.428
JAPRES20DEL03,35,4.8,Meal ,scooter ,29,8.936
CHENRES01DEL03,38,5,Meal ,motorcycle ,41,13.971
AURGRES03DEL01,22,4.7,Drinks ,motorcycle ,10,1.526
INDORES15DEL03,39,4.9,Drinks ,electric_scooter ,28,13.611
SURRES12DEL02,27,4.9,Snack ,motorcycle ,20,7.601
SURRES12DEL01,32,4.7,Snack ,motorcycle ,18,6.081
INDORES19DEL02,30,4.5,Buffet ,motorcycle ,28,7.562
COIMBRES14DEL03,29,4.6,Meal ,scooter ,12,9.348
JAPRES06DEL03,27,4.8,Snack ,motorcycle ,10,8.938
PUNERES08DEL01,23,4.6,Drinks ,motorcycle ,15,10.725
BANGRES07DEL03,37,4.9,Snack ,scooter ,27,13.972
RANCHIRES11DEL02,35,4.7,Buffet ,scooter ,26,19.619
INDORES010DEL03,26,4.9,Snack ,electric_scooter ,10,9.075
VADRES09DEL02,23,4.8,Buffet ,motorcycle ,14,3.145
BANGRES17DEL02,38,4.8,Buffet ,scooter ,15,7.763
VADRES18DEL02,21,5,Drinks ,motorcycle ,22,12.58
HYDRES02DEL02,20,4.6,Buffet ,motorcycle ,23,19.977
COIMBRES01DEL02,29,4.7,Meal ,motorcycle ,19,12.464
COIMBRES13DEL01,23,4.9,Buffet ,motorcycle ,26,6.232
INDORES15DEL01,37,4.6,Drinks ,motorcycle ,22,10.587
SURRES15DEL01,30,4.2,Snack ,motorcycle ,53,10.642
RANCHIRES08DEL03,20,4.9,Buffet ,motorcycle ,27,13.583
COIMBRES19DEL01,37,5,Drinks ,motorcycle ,31,6.232
BANGRES010DEL02,23,4.8,Meal ,scooter ,25,20.183
PUNERES12DEL01,26,5,Drinks ,scooter ,36,16.853
AGRRES20DEL03,39,4.5,Meal ,motorcycle ,22,4.465
MUMRES03DEL03,36,5,Buffet ,motorcycle ,22,13.762
BANGRES18DEL03,38,4.6,Meal ,motorcycle ,17,13.974
HYDRES06DEL03,26,4.6,Snack ,scooter ,15,13.829
BANGRES06DEL03,31,4.3,Buffet ,scooter ,33,9.315
CHENRES11DEL03,26,4.8,Snack ,scooter ,13,4.657
HYDRES11DEL02,22,4.6,Buffet ,motorcycle ,26,12.294
MUMRES12DEL03,25,4.6,Buffet ,motorcycle ,10,9.176
ALHRES07DEL02,29,4.6,Snack ,motorcycle ,53,19.472
INDORES17DEL01,22,4.8,Snack ,electric_scooter ,29,16.635
HYDRES18DEL02,36,5,Buffet ,motorcycle ,30,7.683
INDORES06DEL03,30,4.9,Snack ,scooter ,25,9.075
MUMRES12DEL03,23,4.8,Drinks ,scooter ,19,13.763
MUMRES07DEL03,22,5,Meal ,scooter ,14,9.179
RANCHIRES05DEL03,31,4.8,Snack ,scooter ,18,13.583
MUMRES01DEL03,39,4.6,Snack ,motorcycle ,19,9.178
CHENRES010DEL03,21,4.8,Buffet ,motorcycle ,15,9.313
HYDRES17DEL02,22,4.8,Meal ,scooter ,15,3.073
PUNERES14DEL01,15,1,Buffet ,scooter ,38,10.726
HYDRES12DEL02,20,5,Meal ,motorcycle ,29,12.294
HYDRES03DEL03,31,4.2,Meal ,scooter ,33,4.61
MYSRES15DEL01,22,5,Buffet ,scooter ,16,10.88
MYSRES08DEL02,36,4.8,Buffet ,motorcycle ,26,3.109
MYSRES11DEL01,39,4.4,Snack ,motorcycle ,44,17.098
INDORES11DEL03,36,5,Drinks ,motorcycle ,49,13.611
MYSRES01DEL03,35,5,Drinks ,motorcycle ,17,4.664
INDORES11DEL02,21,4.6,Snack ,motorcycle ,10,3.025
MUMRES16DEL03,23,4.8,Drinks ,scooter ,18,9.178
HYDRES06DEL03,25,4.9,Buffet ,motorcycle ,17,4.61
SURRES05DEL01,36,5,Drinks ,motorcycle ,28,6.081
MYSRES03DEL02,34,4.9,Meal ,scooter ,18,3.109
INDORES05DEL01,32,4.4,Meal ,motorcycle ,41,10.588
CHENRES16DEL03,35,4.8,Snack ,scooter ,29,13.97
PUNERES11DEL03,32,4.9,Buffet ,motorcycle ,28,9.193
COIMBRES14DEL02,31,4.8,Snack ,electric_scooter ,15,7.79
HYDRES12DEL03,34,4.6,Buffet ,motorcycle ,30,9.22
MYSRES12DEL02,33,4.1,Buffet ,scooter ,35,12.436
JAPRES010DEL02,37,4.6,Snack ,motorcycle ,22,19.362
VADRES08DEL03,39,4.9,Snack ,scooter ,25,14.153
HYDRES17DEL01,32,3.5,Buffet ,motorcycle ,31,10.756
MYSRES07DEL03,21,4.7,Buffet ,motorcycle ,11,4.663
BANGRES14DEL01,29,4.7,Drinks ,motorcycle ,32,17.077
COIMBRES08DEL03,23,4.7,Snack ,motorcycle ,25,14.022
BANGRES07DEL01,24,4.7,Snack ,motorcycle ,27,17.077
MUMRES14DEL01,20,4.7,Drinks ,scooter ,26,16.822
SURRES17DEL01,26,4.9,Meal ,scooter ,26,6.082
RANCHIRES05DEL01,31,5,Drinks ,motorcycle ,20,16.601
VADRES14DEL01,34,3.5,Meal ,scooter ,41,16.66
MYSRES19DEL01,37,4.6,Drinks ,motorcycle ,39,17.098
JAPRES13DEL03,33,5,Buffet ,motorcycle ,29,4.47
JAPRES02DEL01,27,4.8,Drinks ,motorcycle ,28,10.427
MUMRES18DEL02,20,4.9,Buffet ,scooter ,11,19.884
JAPRES15DEL03,22,4.8,Snack ,motorcycle ,24,8.939
RANCHIRES20DEL03,28,4.6,Buffet ,scooter ,29,9.055
MUMRES06DEL01,25,4.7,Drinks ,motorcycle ,18,16.828
BANGRES01DEL02,26,4.6,Drinks ,motorcycle ,10,7.763
VADRES07DEL03,21,4.8,Drinks ,scooter ,25,4.718
MYSRES14DEL02,26,4.6,Meal ,scooter ,23,7.863
DEHRES09DEL03,37,4.9,Snack ,motorcycle ,46,4.406
CHENRES19DEL02,30,4.8,Snack ,motorcycle ,33,20.181
SURRES01DEL02,24,5,Meal ,scooter ,27,12.161
VADRES05DEL03,39,4.7,Meal ,scooter ,19,9.088
PUNERES16DEL03,24,5,Drinks ,scooter ,10,9.193
RANCHIRES010DEL01,39,4.7,Drinks ,motorcycle ,26,6.038
BANGRES11DEL01,31,4.3,Drinks ,motorcycle ,37,6.211
MUMRES04DEL01,35,4.5,Snack ,motorcycle ,27,16.818
COIMBRES20DEL01,31,4.6,Snack ,electric_scooter ,20,17.138
JAPRES010DEL02,32,4.8,Drinks ,scooter ,37,11.916
CHENRES18DEL02,36,4.6,Snack ,motorcycle ,30,12.42
COIMBRES06DEL02,27,4.8,Snack ,motorcycle ,24,12.464
DEHRES01DEL03,32,4.7,Snack ,motorcycle ,28,9.435
VADRES13DEL01,29,4.7,Buffet ,motorcycle ,19,1.515
VADRES05DEL02,28,4.7,Buffet ,motorcycle ,25,12.117
HYDRES02DEL01,29,4.6,Buffet ,electric_scooter ,25,10.757
JAPRES15DEL02,20,4.6,Snack ,motorcycle ,29,19.364
COIMBRES04DEL02,31,4.5,Drinks ,motorcycle ,52,12.464
DEHRES15DEL01,38,4.7,Meal ,motorcycle ,28,6.29
BANGRES16DEL01,30,4.7,Drinks ,motorcycle ,23,1.552
BANGRES08DEL03,28,4.6,Drinks ,motorcycle ,24,13.974
RANCHIRES06DEL02,28,4.1,Meal ,motorcycle ,31,19.619
VADRES09DEL02,28,4.8,Buffet ,motorcycle ,24,12.58
VADRES06DEL03,35,4.8,Meal ,scooter ,19,13.631
JAPRES20DEL01,35,5,Drinks ,motorcycle ,24,10.425
INDORES17DEL02,23,4.4,Drinks ,motorcycle ,41,7.562
JAPRES18DEL02,33,4.6,Buffet ,motorcycle ,28,19.363
RANCHIRES11DEL02,25,4.9,Drinks ,scooter ,27,7.547
AGRRES20DEL02,20,4.7,Buffet ,scooter ,34,11.905
DEHRES17DEL03,36,4.8,Meal ,motorcycle ,30,13.217
MYSRES11DEL01,37,4.8,Buffet ,motorcycle ,29,6.218
HYDRES14DEL01,27,4.8,Drinks ,motorcycle ,18,1.537
MUMRES03DEL01,23,4.8,Buffet ,motorcycle ,27,10.704
BANGRES03DEL03,28,5,Drinks ,scooter ,10,9.315
VADRES14DEL02,26,4.1,Drinks ,motorcycle ,17,7.573
HYDRES03DEL01,33,4.1,Drinks ,scooter ,32,16.903
MYSRES11DEL01,34,4.3,Drinks ,scooter ,34,6.218
VADRES11DEL02,23,4.7,Drinks ,motorcycle ,18,7.574
INDORES18DEL01,33,4.5,Drinks ,scooter ,17,6.05
ALHRES16DEL01,33,4.9,Meal ,motorcycle ,19,16.477
CHENRES010DEL02,28,4.9,Buffet ,scooter ,13,20.177
BANGRES04DEL01,29,5,Snack ,motorcycle ,33,17.076
SURRES05DEL03,30,4.8,Meal ,motorcycle ,26,9.121
MUMRES15DEL01,27,4.6,Meal ,scooter ,26,10.706
HYDRES01DEL01,38,5,Snack ,motorcycle ,50,10.758
RANCHIRES11DEL02,36,5,Buffet ,motorcycle ,26,12.074
COIMBRES08DEL02,39,3.6,Drinks ,motorcycle ,37,20.254
VADRES07DEL01,38,4.8,Drinks ,motorcycle ,35,6.29
JAPRES12DEL01,26,4.8,Snack ,scooter ,27,5.959
SURRES11DEL03,35,4.1,Snack ,motorcycle ,41,13.682
JAPRES02DEL03,38,5,Drinks ,motorcycle ,31,4.469
PUNERES010DEL02,39,4,Buffet ,motorcycle ,45,12.257
RANCHIRES14DEL03,25,4.7,Meal ,scooter ,13,9.435
ALHRES01DEL01,25,4.8,Meal ,motorcycle ,10,10.486
RANCHIRES02DEL02,22,2.9,Buffet ,motorcycle ,44,20.443
HYDRES010DEL02,22,4.9,Drinks ,motorcycle ,25,7.684
JAPRES18DEL01,33,4.3,Meal ,motorcycle ,53,16.384
KOCRES010DEL02,26,4.9,Meal ,scooter ,29,7.802
COIMBRES18DEL01,38,4.1,Meal ,motorcycle ,48,10.906
MYSRES010DEL03,29,4.6,Drinks ,scooter ,23,4.663
BANGRES07DEL01,39,4.3,Drinks ,scooter ,37,6.21
CHENRES08DEL01,39,4.3,Buffet ,motorcycle ,22,1.552
COIMBRES20DEL03,29,4.9,Snack ,motorcycle ,28,14.022
INDORES15DEL01,26,4.6,Snack ,motorcycle ,37,16.635
JAPRES12DEL03,35,3.6,Drinks ,scooter ,31,13.406
MUMRES18DEL03,20,5,Drinks ,motorcycle ,23,9.178
JAPRES010DEL01,30,4.4,Snack ,motorcycle ,43,16.384
RANCHIRES01DEL01,29,4.6,Drinks ,scooter ,22,10.563
MUMRES02DEL02,34,4.6,Buffet ,scooter ,22,3.059
COIMBRES20DEL03,36,4.1,Drinks ,motorcycle ,32,9.349
CHENRES010DEL01,27,4.9,Snack ,scooter ,32,1.552
RANCHIRES08DEL02,29,4.6,Meal ,electric_scooter ,14,3.019
DEHRES05DEL01,33,4.8,Drinks ,electric_scooter ,26,5.875
MUMRES08DEL02,23,4.8,Buffet ,electric_scooter ,23,12.239
RANCHIRES17DEL01,29,4.3,Drinks ,electric_scooter ,35,16.6
KOCRES15DEL02,31,3.8,Snack ,motorcycle ,34,12.484
SURRES16DEL03,33,4.9,Snack ,motorcycle ,26,9.122
ALHRES16DEL02,30,4.7,Meal ,motorcycle ,50,19.472
BHPRES20DEL03,38,4.9,Snack ,motorcycle ,19,9.06
MUMRES01DEL01,36,4.9,Drinks ,scooter ,28,16.825
KNPRES08DEL03,22,4.5,Snack ,electric_scooter ,18,9.435
INDORES17DEL03,29,4.6,Snack ,electric_scooter ,32,4.537
JAPRES16DEL01,20,4.8,Buffet ,motorcycle ,23,16.388
SURRES14DEL01,22,4.6,Buffet ,scooter ,22,10.642
SURRES05DEL01,31,4.7,Buffet ,scooter ,19,1.52
INDORES08DEL02,32,5,Meal ,motorcycle ,33,7.563
PUNERES13DEL02,25,4.7,Buffet ,electric_scooter ,24,12.256
BANGRES14DEL02,36,5,Snack ,motorcycle ,39,12.42
MYSRES16DEL02,24,4.9,Buffet ,motorcycle ,23,3.109
CHENRES04DEL01,29,4.6,Meal ,scooter ,17,1.552
MUMRES15DEL01,34,4.8,Buffet ,scooter ,24,10.706
RANCHIRES08DEL02,28,4.4,Meal ,motorcycle ,48,7.547
CHENRES14DEL01,34,4.5,Snack ,motorcycle ,25,10.866
JAPRES05DEL03,35,4.7,Meal ,scooter ,31,4.469
VADRES18DEL03,29,4.7,Snack ,scooter ,29,4.718
INDORES02DEL01,34,4.5,Drinks ,electric_scooter ,19,1.513
CHENRES010DEL03,29,4.6,Drinks ,motorcycle ,38,13.97
RANCHIRES06DEL01,24,5,Meal ,scooter ,32,10.565
RANCHIRES04DEL01,38,4.6,Snack ,scooter ,39,6.037
COIMBRES19DEL03,24,4.7,Meal ,scooter ,11,9.348
CHENRES20DEL03,26,4.5,Snack ,scooter ,10,9.315
MUMRES05DEL03,31,4.9,Buffet ,motorcycle ,18,4.592
PUNERES11DEL01,36,4.4,Snack ,motorcycle ,54,10.725
SURRES06DEL02,36,4.6,Meal ,motorcycle ,32,12.161
COIMBRES12DEL02,25,4.7,Drinks ,motorcycle ,22,12.464
JAPRES01DEL02,24,4.1,Meal ,scooter ,31,7.449
COIMBRES20DEL01,20,4.9,Meal ,motorcycle ,20,17.138
VADRES11DEL02,35,4.1,Buffet ,motorcycle ,44,12.117
HYDRES04DEL03,38,4.7,Snack ,scooter ,31,9.221
VADRES07DEL01,37,4.3,Snack ,scooter ,39,11.008
INDORES19DEL01,39,4.6,Snack ,scooter ,28,16.636
AGRRES01DEL01,22,4.8,Drinks ,motorcycle ,24,16.368
VADRES07DEL01,35,4,Snack ,motorcycle ,28,1.573
LUDHRES15DEL02,34,4.5,Snack ,motorcycle ,40,11.719
HYDRES18DEL01,27,5,Buffet ,scooter ,28,16.902
HYDRES02DEL01,36,4.8,Meal ,motorcycle ,52,10.757
INDORES15DEL01,21,2.9,Buffet ,scooter ,40,10.587
CHENRES07DEL03,31,4.1,Buffet ,motorcycle ,32,4.657
RANCHIRES07DEL02,22,4.8,Drinks ,motorcycle ,22,7.547
VADRES18DEL02,32,4.8,Snack ,motorcycle ,25,7.863
INDORES01DEL01,26,4.6,Drinks ,motorcycle ,43,16.639
INDORES17DEL03,37,4.8,Buffet ,motorcycle ,15,9.074
MUMRES07DEL02,29,4.8,Snack ,motorcycle ,18,3.06
RANCHIRES18DEL02,24,4.1,Meal ,motorcycle ,16,3.019
AGRRES20DEL01,29,4.6,Meal ,electric_scooter ,11,5.953
MYSRES13DEL02,29,4.6,Drinks ,motorcycle ,30,3.109
BANGRES12DEL02,39,4.7,Meal ,scooter ,24,7.763
COIMBRES14DEL02,38,4.7,Meal ,scooter ,33,7.79
INDORES14DEL02,23,4.9,Drinks ,motorcycle ,29,19.659
ALHRES15DEL01,25,4.9,Snack ,motorcycle ,17,1.498
JAPRES17DEL02,24,4.7,Meal ,scooter ,36,11.918
JAPRES03DEL01,38,4,Meal ,motorcycle ,32,1.49
HYDRES20DEL03,36,4.9,Snack ,scooter ,15,13.828
PUNERES19DEL03,32,4.1,Buffet ,motorcycle ,42,9.192
SURRES15DEL01,32,4,Drinks ,scooter ,37,6.081
HYDRES07DEL01,39,4.6,Buffet ,motorcycle ,22,10.757
JAPRES16DEL01,35,4.8,Buffet ,motorcycle ,21,1.49
JAPRES09DEL01,35,4.9,Buffet ,motorcycle ,31,5.959
LUDHRES20DEL03,32,4.9,Buffet ,scooter ,21,13.185
KOCRES02DEL02,28,5,Buffet ,motorcycle ,22,20.285
PUNERES05DEL01,24,4.9,Snack ,electric_scooter ,26,16.852
BANGRES19DEL01,36,4.9,Drinks ,scooter ,45,17.079
JAPRES08DEL03,20,4.6,Meal ,motorcycle ,18,8.938
AURGRES05DEL01,21,4.6,Drinks ,electric_scooter ,21,1.526
CHENRES11DEL02,37,4.4,Drinks ,scooter ,32,7.761
VADRES05DEL02,27,4.9,Snack ,motorcycle ,15,7.573
KNPRES12DEL03,24,4.6,Meal ,motorcycle ,24,4.477
VADRES12DEL03,23,4.6,Snack ,scooter ,16,9.435
BANGRES12DEL02,26,4.6,Buffet ,motorcycle ,23,12.421
BANGRES02DEL01,24,4.9,Snack ,motorcycle ,49,10.867
RANCHIRES03DEL02,36,4.6,Snack ,scooter ,19,7.863
MUMRES05DEL01,20,4.2,Snack ,electric_scooter ,35,16.834
JAPRES03DEL03,29,4.6,Snack ,motorcycle ,26,4.469
INDORES03DEL03,36,4.9,Meal ,motorcycle ,21,13.611
BANGRES05DEL02,34,4.7,Snack ,motorcycle ,36,20.181
RANCHIRES03DEL03,21,4.9,Snack ,motorcycle ,34,14.153
RANCHIRES18DEL01,20,4.7,Buffet ,motorcycle ,28,6.038
HYDRES04DEL03,36,4.6,Snack ,motorcycle ,31,4.611
RANCHIRES13DEL02,33,4.2,Meal ,scooter ,32,19.618
HYDRES09DEL01,35,4.6,Meal ,motorcycle ,28,6.147
PUNERES15DEL02,21,4.7,Meal ,motorcycle ,29,19.911
INDORES02DEL01,20,4.5,Snack ,motorcycle ,12,6.052
HYDRES11DEL03,31,4,Drinks ,motorcycle ,31,9.22
MYSRES19DEL03,37,4.5,Drinks ,motorcycle ,17,13.989
AGRRES06DEL02,36,4.9,Snack ,electric_scooter ,19,3.145
HYDRES13DEL03,30,4.1,Meal ,motorcycle ,36,4.61
COIMBRES15DEL03,20,4.6,Buffet ,motorcycle ,10,4.674
BHPRES19DEL01,21,4.6,Buffet ,scooter ,10,1.573
AGRRES14DEL02,29,4.8,Snack ,motorcycle ,33,2.977
COIMBRES11DEL03,28,4.6,Meal ,motorcycle ,28,9.348
CHENRES11DEL02,26,4.1,Snack ,motorcycle ,32,12.418
SURRES12DEL03,21,4.7,Meal ,motorcycle ,13,4.561
BANGRES15DEL01,30,4.8,Snack ,scooter ,25,6.21
CHENRES16DEL01,28,4.9,Snack ,motorcycle ,28,10.866
RANCHIRES20DEL03,26,4.8,Snack ,motorcycle ,16,13.581
BANGRES18DEL02,21,4.8,Meal ,scooter ,18,3.105
INDORES13DEL03,21,4.6,Buffet ,motorcycle ,20,13.612
VADRES17DEL02,36,4.5,Meal ,motorcycle ,15,3.145
AURGRES04DEL03,36,4.7,Buffet ,motorcycle ,29,9.158
BANGRES07DEL02,38,4.1,Meal ,motorcycle ,33,12.42
MYSRES14DEL02,32,4.8,Buffet ,scooter ,27,7.863
KNPRES19DEL01,28,4.9,Drinks ,motorcycle ,15,10.444
COIMBRES01DEL02,39,4.8,Drinks ,motorcycle ,26,3.116
PUNERES14DEL02,22,4.8,Meal ,motorcycle ,14,3.065
AURGRES20DEL01,25,4.8,Meal ,motorcycle ,22,6.29
HYDRES04DEL02,29,4.6,Buffet ,motorcycle ,33,19.977
RANCHIRES02DEL03,22,4.7,Drinks ,motorcycle ,22,4.718
INDORES010DEL03,21,4.7,Buffet ,electric_scooter ,17,4.538
COIMBRES15DEL03,32,4.7,Drinks ,motorcycle ,45,14.022
KNPRES010DEL03,29,5,Snack ,scooter ,19,13.429
HYDRES18DEL02,26,4.9,Buffet ,scooter ,19,12.293
SURRES16DEL02,23,4.9,Drinks ,motorcycle ,29,19.762
